"3","物理学Ｄ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5144","1"
"3","2022物理学Ｐロ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7921","1"
"3","2022年度　化学Ａ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7922","1"
"3","化学Ｄ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7923","1"
"3","化学E","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5149","1"
"3","化学Ｐ 2022","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7778","1"
"3","生物学Ｂ イ 2022","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5151","1"
"3","生物学Ｂ ロ（農学部必修用）2022","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5153","1"
"3","生物学Ｃ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7924","1"
"3","地理学D","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5155","1"
"3","統計学Ａ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7925","1"
"3","医学","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=7927","1"
"3","看護学","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5156","1"
"3","生物学Ｂ イ（農学部必修用）2022","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5152","1"
"2","広範教養教育科目","https://kadai-moodle.kagawa-u.ac.jp/course/index.php?categoryid=216","0"
"2","高度教養教育科目","https://kadai-moodle.kagawa-u.ac.jp/course/index.php?categoryid=217","0"
"3","医療と法","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=8063","1"
"3","ギリシア語初歩Ⅰ","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5317","1"
"3","ギリシア語初歩Ⅱ（2022年度）","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=8068","1"
"2","既修外国語（英語）","https://kadai-moodle.kagawa-u.ac.jp/course/index.php?categoryid=218","0"
"3","Communicative English Ⅰ L(1)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5157","1"
"3","Communicative English Ⅰ L(2)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5158","1"
"3","Communicative English Ⅰ L(4)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5160","1"
"3","Communicative English Ⅰ L(5)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5161","1"
"3","Communicative English Ⅰ L(6)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5162","1"
"3","Communicative English Ⅰ L(7)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5163","1"
"3","Communicative English Ⅰ L(8) ＊","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5164","1"
"3","Communicative English Ⅰ JE(1)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5165","1"
"3","Communicative English Ⅰ JE(3)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5167","1"
"3","Communicative English Ⅰ JE(4)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5168","1"
"3","Communicative English Ⅰ JE(6)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5170","1"
"3","Communicative English Ⅰ JE(7)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5171","1"
"3","Communicative English Ⅰ JE(8)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5172","1"
"3","Communicative English I JE(10)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5174","1"
"3","Communicative English Ⅰ JE(11)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5175","1"
"3","Communicative English Ⅰ JE(12) ＊","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5176","1"
"3","Communicative English Ⅰ JE(13)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5177","1"
"3","Communicative English Ⅰ JE(16)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5180","1"
"3","Communicative English Ⅰ JE(17)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5181","1"
"3","Communicative English Ⅰ JE(18)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5182","1"
"3","Communicative English Ⅰ T(1)","https://kadai-moodle.kagawa-u.ac.jp/course/view.php?id=5183","1"
